"ID","LACT","PrevDryDAT","FDAT","EASE","wasbred","ai1_DIM","ai1DIM","DIM1aidif","ai1_Date","outcome1AI","ai2","ai3","ai4","ai5","ai6","ai7","ai8","ai9","ai10","tmsbred","days1AItoPREG","PREG","conception_DIM","conceptionDIM","conception_DIMdif","conception_Date","PAI1","Abort_DIM","abort_Date","ABORTO","EPL","gestationDAYS","DIED","Died_DIM","died_Date","INDGST","Indigest_DIM","Indigest_Date","INJURY","Injury_DIM","Injury_Date","KETOSIS","ket_DIM","ket_Date","Lame_diagnosis","lame_DIM","lame_Date","lame","LDA","lda_DIM","lda_Date","MAST","mast_DIM","mast_Date","mast_Remark","MET","met_DIM","met_Date","MFEVER","mfever_DIM","mfever_Date","PYO","PYO_DIM","PYO_Date","PNEU","pneu_DIM","pneu_Date","rtp","RETAINP_DIM","RETAINP_Date","SOLD","sold_DIM","sold_Date","calvBCS","BCS7dim_Date","BCS7dim","BCS14dim_Date","BCS14dim","BCS21dim_Date","BCS21dim","BCS28dim_Date","BCS28dim","BCS35dim_Date","BCS35dim","BCS42dim_Date","BCS42dim","BCS49dim_Date","BCS49dim","BCS56dim_Date","BCS56dim","BCS63dim_Date","BCS63dim","BCS70dim_Date","BCS70dim","BCS77dim_Date","BCS77dim","BCS84dim_Date","BCS84dim","BCS91dim_Date","BCS91dim","BCS100dim_date","BCS100dim","BCSabort","BCSindigest","BCSket","BCSlame","BCSlda","BCSmast","BCSmet","BCSmfever","BCSpyo","BCSpneu","milkavg30","milkavg60","milkavg100","BCS_Date_dryoff","BCS_dryoff","dim_dryoff","nadirDIM","nadirBCS","date_7dafternadir","BCS_7dafternadir","dim_7afternadir","date_14dafternadir","BCS_14dafternadir","dim_14afternadir","date_21dafternadir","BCS_21dafternadir","dim_21afternadir","season","parity","INDGST_nadir","INJURY_nadir","KETOSIS_nadir","lame_nadir","LDA_nadir","MAST_nadir","MET_nadir","MFEVER_nadir","PNEU_nadir","rtp_nadir","PYO_nadir","dyst","REP","META","OTH","health","health_system","HEALTH1","Health_status","BCS_Dry_Calv","BCS_Cal_Nadir","BCS_Nadir_7d","BCS_Nadir_14d","BCS_Nadir_21d","BCS_dry","BCS_calv","BCS_nadir_c","BCS_nadirdim","BCS_Dry_Calv_Cat","BCS_Cal_Nadir_Cat","Q_BCS_7d_afternadir","BCS_Nadir_7d_Cat","Q_BCS_14d_afternadir","BCS_Nadir_14d_Cat","Q_BCS_21d_afternadir","BCS_Nadir_21d_Cat","milk_60","BCS_calv_7dim","BCS_calv_14dim","BCS_calv_21dim","Q_BCS_calv_7dim","Q_BCS_calv_14dim","Q_BCS_calv_21dim","Q_BCS_7dim","Q_BCS_14dim","Q_BCS_21dim","study","GNM","totalmilkproduced305","milkmonth1","milkmonth2","milkmonth3","milkmonth4","milkmonth5","milkmonth6","milkmonth7","milkmonth8","milkmonth9","milkmonth10","Sold_DIM1","sold_Remark","culling_reason","DMI1...195","DMI2...196","DMI3...197","DMI4...198","DMI5...199","DMI6...200","DMI7...201","DMI8...202","DMI9...203","DMI10...204","bcsm1","bcsm2","bcsm3","bcsm4","bcsm5","bcsm6","bcsm7","bcsm8","bcsm9","bcsm10","bcsm11","bcsm12","DMI1...217","DMI2...218","DMI3...219","DMI4...220","DMI5...221","DMI6...222","DMI7...223","DMI8...224","DMI9...225","DMI10...226","nbcs"
21,3,"44074",2020-10-28,1,1,63,63,0,2020-12-30,"O",2021-08-01,"44255",".",".",".",".",".",".",".",3,"6",1,"123",123,0,"44255","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"25","44157",1,38,2020-05-12,1,2,2020-10-30,0,".",".",3.2,"44139","3.2","44146","3","44153","3","44160","3.1","44167","2.9","44174","3","44181","2.8","44188","3","44195","3.1","44202","3.1","44209","3.3","44216","3.2","44223","3.1","44232","3",".",".",".",".",NA,".",".",NA,"3.1",3,86.72,68.85,75.57,"44074","3.2","-58",45,2.7,"44184","2.8","52","44191","3.1","59","44198","3","66","Fall","MP",0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,"MUL",3,"mult_events","0",-0.5,"0.1","0.4","0.3","Q1","Q2","Q1","Q2","Q3","Q2","Q1","Q2","Q3","Q4","Q2","Q4","Q1","0","-0.2","-0.2","Q2","Q1","Q2","Q1","Q1","Q1",1,"0",8422.63191408,39.334591056,23.125480936,39.626704304,36.35086288,36.882472704,35.065836744,34.269329192,34.671665296,31.798159976,30.040944568,".",NA,NA,"18.9573","14.4148","18.71","18.475899999999999",".","18.485800000000001","18.309799999999999",".","18.0426","17.4953",3.14839,2.97143,2.95806,3.11667,NA,3.22333,3.15251,3.1129,3.29048,3.32,3.07,2.93871,"18.9573","14.4148","18.71","18.475899999999999",".","18.485800000000001","18.309799999999999",".","18.0426","17.4953",2.7
23,2,"43560",2019-06-28,1,1,130,130,0,2019-05-11,"O",2019-12-19,"44136","43876","43903","43986",".",".",".",".",6,"153",1,"283",283,0,"43927","A","385","44029","1","0","102",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","302","43946",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"25","43669",0,NA,NA,1,1,2019-06-29,1,"395","44039",3.2,"43651","3.1","43658","3","43665","2.7","43672","2.5","43679","2.4","43686","2.4","43693","2.4","43700","2.4","43707","2.2999999999999998","43714","2.2999999999999998","43721","2.2000000000000002","43728","2.2999999999999998","43735","2.4","43744","2.4",".",".",".","3.4",NA,".",".",NA,"2.6",NA,65.05,92.51,108.28,"43589","3.5","-55",75,2.2,".",".",".","43733","2.4","89","43740","2.4","96","Summer","MP",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,"REP",2,"mult_events","-0.3",-1,".","0.2","0.2","Q3","Q2","Q1","Q4","Q1","Q1",NA,NA,"Q1","Q3","Q1","Q3","Q2","-0.1","-0.2","-0.5","Q1","Q1","Q1","Q1","Q1","Q1",1,"0",14902.87402208,29.507066784,54.833376104,59.911338544,59.135242632,56.037209272,52.32637312,51.987539896,47.846244936,44.891093056,40.61235972,"395","CAR8","abortion","15.771599999999999","23.508800000000001","24.577300000000001","25.309799999999999","24.7637","23.826499999999999","21.973199999999999","20.011700000000001","19.102900000000002","18.322600000000001",2.85556,3.35,3.22258,3.525,3.56667,3.49656,3.08913,2.40968,2.31379,2.45806,2.62,2.71613,"15.771599999999999","23.508800000000001","24.577300000000001","25.309799999999999","24.7637","23.826499999999999","21.973199999999999","20.011700000000001","19.102900000000002","18.322600000000001",2.2
24,3,"43888",2020-04-30,1,1,90,90,0,2020-07-29,"O",2020-04-09,"44145",".",".",".",".",".",".",".",3,"74",1,"164",164,0,"44115","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,1,"3","43954","Warts","155","44106",1,0,NA,NA,1,"166","44117","TDY21AB",0,".",".",0,NA,NA,1,"25","43976",0,NA,NA,0,NA,NA,0,".",".",3.17,"43958","3.2","43965","3.1","43972","2.9","43979","2.9","43986","2.8","43993","2.8","44000","2.79","44007","2.75","44014","2.7","44021","2.8","44028","2.73","44035","2.78","44042","2.84","44051","2.8",".",".","3.2","2.8",NA,"2.9",".",NA,"2.9",NA,82.21,96.96,106.14,"43888","3.6","-63",80,2.65,"44038","2.87","87","44045","2.8","94","44052","2.8","101","Spring","MP",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,"MUL",2,"mult_events","-0.43",-0.52,"0.23","0.15","0.15","Q4","Q1","Q1","Q4","Q1","Q2","Q2","Q4","Q1","Q3","Q1","Q3","Q2","0.03","-7.0000000000000007E-2","-0.27","Q4","Q3","Q2","Q1","Q1","Q1",1,"0",13241.31663096,37.290705504,50.887579296,55.569102328,52.712379912,49.35988144,45.542451168,48.036299984,50.652165048,49.217907144,45.04848948,".",NA,NA,"18.3552","22.07","23.499500000000001","23.339300000000001","21.8215","20.251300000000001","20.8689","21.485499999999998","21.380700000000001","20.596599999999999",3.19583,3.22121,3.3,3.3,2.96613,2.82936,2.90525,2.78065,2.72135,2.86824,3.06,3.16452,"18.3552","22.07","23.499500000000001","23.339300000000001","21.8215","20.251300000000001","20.8689","21.485499999999998","21.380700000000001","20.596599999999999",2.65
24,4,"44334",2021-07-08,1,1,63,63,0,2021-09-09,"O",2021-09-09,".",".",".",".",".",".",".",".",1,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","70","44455",1,0,NA,NA,1,"92","44477","TDY21AD",0,".",".",0,NA,NA,1,"93","44478",1,129,2021-11-14,0,NA,NA,1,"130","44515",3.6,"44392","3.1","44399","3","44406","2.8","44413","2.7","44420","2.7","44427","2.7","44434","2.5","44441","2.5","44448","2.4","44455","2.2999999999999998","44462","2.4","44469","2.5","44476","2.7","44485","2.6",".",".",".","2.2999999999999998",NA,"2.6",".",NA,"2.6",NA,82.68,94.06,95.87,".",".",".",61,2.3,"44453","2.2999999999999998","68","44460","2.4","75","44467","2.4","82","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-1.3,"0","0.1","0.1",NA,"Q4","Q1","Q3",NA,"Q1","Q1","Q1","Q1","Q3","Q1","Q2","Q2","-0.5","-0.6","-0.8","Q1","Q1","Q1","Q1","Q1","Q1",1,".",4652.67911672,37.504347336,46.964008496,46.680513496,36.229300224,NA,NA,NA,NA,NA,NA,"130","CAR12","illness","18.411200000000001","21.041899999999998","21.1706","19.020499999999998",".",".",".",".",".",".",3.19583,3.22121,3.3,3.3,2.96613,2.82936,2.90525,2.78065,2.72135,2.86824,3.06,3.16452,"18.411200000000001","21.041899999999998","21.1706","19.020499999999998",".",".",".",".",".",".",2.3
26,3,"44230",2021-04-28,2,1,73,73,0,2021-10-07,"O",2021-12-08,"44453","44555","44555","44577","44595",".",".",".",7,"66",1,"139",139,0,"44453","A","229","44543","1","1","90",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".","44651",3.3,".",".",".",".",".",".",".",".","44349","2.9","44356","2.9","44363","2.8","44370","2.8","44377","3.1","44384","3","44391","2.7","44398","2.9","44405","2.9","44414","3","3.1",".",".",".",NA,".",".",NA,".",NA,90.53,103.2,109.58,"44257","3.4","-57",62,2.7,"44383","3","69","44390","2.7","76","44397","2.9","83","Spring","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.1",-0.6,"0.3","0","0.2","Q2","Q2","Q1","Q3","Q2","Q2","Q2","Q4","Q1","Q1","Q2","Q3","Q3",".",".",".",NA,NA,NA,NA,NA,NA,1,"0",11281.853622,41.063230168,53.99559168,54.342135968,53.195455392,43.034994592,44.421171744,35.00142668,24.82055424,30.34076888,23.255208248,"337","CAR4","not_preg","19.694500000000001","23.4206",".","23.281500000000001",".","20.124400000000001","17.810400000000001","15.321099999999999","17.0472","15.057499999999999",3.27903,3.38571,3.375,3.3,NA,2.85333,2.95845,2.99355,3.06182,3.05349,3.13667,3.17903,"19.694500000000001","23.4206",".","23.281500000000001",".","20.124400000000001","17.810400000000001","15.321099999999999","17.0472","15.057499999999999",2.7
27,3,"44036",2020-09-26,1,1,60,60,0,2020-11-25,"O",2020-12-30,"44198","44350",".",".",".",".",".",".",4,"11",1,"161",161,0,"44261","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.3,"44107","3.2","44114","3.1",".",".","44128","2.7","44135","2.8","44142","2.7","44149","2.8","44156","2.9","44163","2.9","44170","2.7","44177","3","44184","2.9","44191","2.9","44200","3.3",".",".",".",".",NA,".",".",NA,".",NA,83.1,101.51,107.69,"44036","3.01","-64",28,2.7,"44135","2.8","35","44142","2.7","42","44149","2.8","49","Fall","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","0.28999999999999998",-0.6,"0.1","0","0.1","Q1","Q2","Q1","Q1","Q4","Q2","Q1","Q2","Q1","Q1","Q1","Q2","Q3","-0.1","-0.2",".","Q2","Q2",NA,"Q1","Q1",NA,1,"0",11226.05727008,37.694855976,54.3970206,54.209233512,51.709034408,50.723832584,45.217679296,47.75416576,42.90073136,39.04519936,35.250448688,".",NA,NA,"18.772500000000001","22.472200000000001","22.201699999999999","22.014399999999998",".","21.030100000000001","21.9922",".","19.906099999999999","18.107299999999999",3.02419,2.7,2.80323,2.90811,2.96774,3.08333,3.10555,3.14194,3.25111,3.14259,3.04074,3.09,"18.772500000000001","22.472200000000001","22.201699999999999","22.014399999999998",".","21.030100000000001","21.9922",".","19.906099999999999","18.107299999999999",2.7
27,4,"44459",2021-12-17,1,1,70,70,0,2022-02-25,"O",2022-02-25,".",".",".",".",".",".",".",".",1,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,0,".",".",0,NA,NA,1,"3","44550",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.23,"44554","3.4","44561","3.3","44568","2.9","44575","2.8","44582","2.7","44589","2.6","44596","2.5","44603","2.5","44610","2.5","44617","2.5",".",".",".",".",".",".",".",".",".",".","3.4",".",NA,".",".",NA,".",NA,74.95,98.16,103.22,".",".",".",59,2.4,"44613","2.5","66","44620","2.4","73",".",".",".","Fall","MP",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"MET",1,"one_event",".",-0.83,"0.1","0",".",NA,"Q2","Q1","Q3",NA,"Q1","Q1","Q3","Q1","Q1",NA,NA,"Q2","0.17","7.0000000000000007E-2","-0.33","Q4","Q4","Q1","Q3","Q3","Q1",1,"0",2949.62712944,33.997173992,51.541205368,55.649841704,NA,NA,NA,NA,NA,NA,NA,".",NA,NA,"16.789300000000001","20.828800000000001","22.5791",".",".",".",".",".",".",".",3.02419,2.7,2.80323,2.90811,2.96774,3.08333,3.10555,3.14194,3.25111,3.14259,3.04074,3.09,"16.789300000000001","20.828800000000001","22.5791",".",".",".",".",".",".",".",2.4
29,3,"43959",2020-09-10,1,1,60,60,0,2020-08-12,"O",2020-12-31,"44229","44268","44302","44339","44372",".",".",".",7,"199",1,"259",259,0,"44372","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,1,"9","44122",0,NA,NA,1,"150","44263",0,NA,NA,0,NA,NA,0,".",".",3.1,".",".",".",".","44134","3.1","44141","2.9","44148","2.8","44155","2.9","44162","2.8","44169","2.8","44176","2.8","44183","3.1","44190","3","44197","3.2","44204","3.5","44213","3.1",".",".",".",".",NA,".",".",NA,"2.9",NA,78.23,98.41,108.74,"44048","2.8","-65",37,2.7,"44157","2.9","44","44164","2.7","51","44171","2.8","58","Fall","MP",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"REP",1,"one_event","0.3",-0.4,"0.2","0","0.1","Q1","Q1","Q1","Q2","Q4","Q3","Q2","Q3","Q1","Q1","Q1","Q2","Q2",".",".","0",NA,NA,"Q4",NA,NA,"Q2",1,".",11834.85938064,35.483141384,50.972401,55.59677144,53.080696616,52.41709152,52.210253568,50.055691568,48.102978008,46.884629896,44.797653104,".",NA,NA,"18.1798","21.6204","22.579000000000001","22.329799999999999",".","22.313500000000001","22.145199999999999","21.9419","21.864999999999998","20.9133",3.5,3.0129,2.80968,2.87333,NA,2.92,3.05468,3.13171,3.31667,3.35682,3.21333,3.31774,"18.1798","21.6204","22.579000000000001","22.329799999999999",".","22.313500000000001","22.145199999999999","21.9419","21.864999999999998","20.9133",2.7
30,3,"43851",2020-03-21,4,1,60,60,0,2020-05-20,"P",2020-05-20,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"43971","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,1,"53","43964","NOT A",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.23,"43918","3.2","43925","2.2999999999999998","43932","3","43939","2.8","43946","2.5","43953","2.6","43960","2.5","43967","2.6","43974","2.6","43981","2.7","43988","2.6","43995","2.6","44002","2.57","44011","2.67",".",".",".",".",NA,"2.7",".",NA,".",NA,81.77,92.83,99.44,".",".",".",12,2.3,"43930","3","19","43937","2.9","26","43944","2.6","33","Spring","MP",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"REP",1,"one_event",".",-0.93,"0.7","0.6","0.3",NA,"Q2","Q1","Q1",NA,"Q1","Q2","Q4","Q2","Q4","Q1","Q4","Q2","-0.03","-0.93","-0.23","Q2","Q1","Q2","Q1","Q1","Q1",1,"0",11033.00851488,37.088403472,47.289687552,50.69797784,46.778035776,48.807859976,43.895458616,41.641559968,38.16523088,36.571762184,32.022688016,".",NA,NA,"18.2621","21.185199999999998","21.7196","20.356000000000002","20.7317","19.388999999999999","18.901900000000001","18.097200000000001","18.1126","17.1447",3.15122,3.18214,2.9561,2.74697,2.67742,2.60285,2.64034,2.81828,2.76506,2.85733,2.94556,3.05616,"18.2621","21.185199999999998","21.7196","20.356000000000002","20.7317","19.388999999999999","18.901900000000001","18.097200000000001","18.1126","17.1447",2.3
30,4,"44187",2021-02-27,4,1,63,63,0,2021-01-05,"O",2021-03-06,"44354","44407","44433","44459","44510","44484","44327","44208",13,"239",1,"302",302,0,"44556","A","352","44606","1","1","50",0,NA,NA,1,"208","44462",0,NA,NA,1,"6","44260",NA,".",".",0,0,NA,NA,0,".",".",NA,1,"9","44263",0,NA,NA,1,"25","44279",0,NA,NA,0,NA,NA,0,".","44644",3,"44261","3","44268","2.9","44275","2.8","44282","2.7","44289","2.8","44296","2.8","44303","2.7","44310","2.8",".",".",".",".",".",".",".",".",".",".","44354","2.5","3.2","2.6","3.1",".",NA,".","3",NA,"2.8",NA,81.43,110.66,114.48,"44187","3.1","-67",94,2.5,"44355","2.5","101","44362","2.2999999999999998","108","44369","2.6","115","Winter","MP",0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,2,"MUL",4,"mult_events","-0.1",-0.5,"0","-0.2","0.1","Q1","Q1","Q1","Q4","Q2","Q2","Q1","Q1","Q1","Q1","Q1","Q2","Q4","0","-0.1","-0.2","Q2","Q2","Q2","Q1","Q1","Q1",1,"0",12175.883454,36.934635784,53.63271808,52.391236776,56.006818608,51.366572448,45.603232496,42.051153544,39.782739952,41.109950144,37.386413416,"390","CAR4","not_preg","18.221900000000002","22.847100000000001","21.883600000000001","22.8535","21.402100000000001","19.633199999999999","18.8581","19.3476","19.316700000000001","18.265599999999999",3.15122,3.18214,2.9561,2.74697,2.67742,2.60285,2.64034,2.81828,2.76506,2.85733,2.94556,3.05616,"18.221900000000002","22.847100000000001","21.883600000000001","22.8535","21.402100000000001","19.633199999999999","18.8581","19.3476","19.316700000000001","18.265599999999999",2.5
32,3,"43764",2020-01-01,1,1,60,60,0,2020-01-03,"O",2020-07-04,"44170",".",".",".",".",".",".",".",3,"72",1,"132",132,0,"43963","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,1,"32","43863","NOT D",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.4,"43838","3.4","43845","3.3",".",".",".",".",".",".",".",".",".",".",".",".","43894","2.9","43901","2.9","43908","3","43915","3",".",".","43931","3",".",".",".",".",NA,".",".",NA,".",NA,96.62,109.57,120.04,"43764","3","-67",63,2.9,"43901","2.9","70","43908","3","77","43915","3","84","Winter","MP",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"OTH",1,"one_event","0.4",-0.5,"0","0.1","0.1","Q1","Q3","Q2","Q3","Q4","Q2","Q2","Q1","Q2","Q3","Q2","Q2","Q3","0","-0.1",".","Q2","Q2",NA,"Q3","Q3",NA,1,"0",13086.8322676,43.827419816,55.975067168,61.356482656,58.350982064,47.913830144,47.003017408,41.130361784,37.308849184,32.100252248,26.367756552,".",NA,NA,"20.504899999999999","23.081800000000001","24.421600000000002","23.822099999999999","21.272099999999998","21.221299999999999","19.855799999999999","19.308199999999999","18.215499999999999","16.968299999999999",3.44839,3.40714,3.17377,3.07576,2.92419,3.02333,3.05433,3.1375,3.12738,3.27083,3.48627,3.62857,"20.504899999999999","23.081800000000001","24.421600000000002","23.822099999999999","21.272099999999998","21.221299999999999","19.855799999999999","19.308199999999999","18.215499999999999","16.968299999999999",2.9
32,4,"44180",2021-02-17,1,1,60,60,0,2021-04-18,"P",2021-04-18,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44304","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,1,"11","44255","Warts","19","44263",1,0,NA,NA,1,"45","44289","NOT D",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.5,"44251","3.5","44258","3.5","44265","3.4","44272","3.4","44279","3.3","44286","3.3","44293","3.2","44300","3.3","44307","3.3","44314","3.2",".",".",".",".",".",".",".",".",".",".","3.5","3.4",NA,"3.3",".",NA,".",NA,83.09,103.3,105.89,".",".",".",49,3.2,"44300","3.3","56","44307","3.3","63","44314","3.2","70","Winter","MP",0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,"MUL",3,"mult_events",".",-0.3,"0.1","0.1","0",NA,"Q4","Q4","Q3",NA,"Q4","Q4","Q2","Q4","Q2","Q4","Q1","Q3","0","0","-0.1","Q2","Q3","Q3","Q4","Q4","Q4",1,"0",9661.58217472,37.689412872,51.85463744,46.882361936,49.828895568,40.83688776,36.19437364,43.305335424,36.887008624,35.843293432,15.79860936,".",NA,NA,"19.4269","22.968599999999999","21.475100000000001","22.321400000000001","19.417899999999999","18.6296","20.6374","19.032599999999999","18.4801","13.9611",3.44839,3.40714,3.17377,3.07576,2.92419,3.02333,3.05433,3.1375,3.12738,3.27083,3.48627,3.62857,"19.4269","22.968599999999999","21.475100000000001","22.321400000000001","19.417899999999999","18.6296","20.6374","19.032599999999999","18.4801","13.9611",3.2
32,5,"44515",2022-01-17,1,1,60,60,0,2022-03-18,"O",2022-03-18,".",".",".",".",".",".",".",".",1,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","19","44597",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.5,"44585","3.6","44592","3.6","44599","3.5","44606","3.4","44613","3.4","44620","3.4",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3.5",NA,".",".",NA,".",NA,106.83,111.75,111.75,".",".",".",36,3.3,".",".",".",".",".",".",".",".",".","Winter","MP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"OTH",1,"one_event",".",-0.2,".",".",".",NA,"Q4","Q4","Q2",NA,"Q4",NA,NA,NA,NA,NA,NA,"Q4","0.1","0.1","0","Q4","Q4","Q4","Q4","Q4","Q4",1,"0",2078.21793048,48.458594136,56.76930676,NA,NA,NA,NA,NA,NA,NA,NA,".",NA,NA,"22.2486","24.161899999999999",".",".",".",".",".",".",".",".",3.44839,3.40714,3.17377,3.07576,2.92419,3.02333,3.05433,3.1375,3.12738,3.27083,3.48627,3.62857,"22.2486","24.161899999999999",".",".",".",".",".",".",".",".",3.3
33,2,"44317",2021-07-02,1,1,60,60,0,2021-08-04,"P",2021-08-04,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44294","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.45,"44241","3.4","44248","3.3","44255","3.3","44262","3.3","44269","3.3","44276","3.3","44283","3.3","44290","3.3","44297","3.3","44304","3.4","44311","3.4",".",".",".",".",".",".",".",".",".",".",NA,".",".",NA,".",NA,71.08,79.24,86.67,"44201","3.5","-33",24,3.2,"44265","3.3","31","44272","3.3","38","44279","3.3","45","Winter","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.05",-0.25,"0.1","0.1","0.1","Q3","Q3","Q4","Q1","Q3","Q4","Q4","Q2","Q4","Q2","Q4","Q2","Q1","-0.05","-0.15","-0.15","Q2","Q2","Q3","Q3","Q3","Q3",1,".",8172.64375512,32.239504992,42.7283664,42.271145664,40.502590456,39.997288968,40.57607236,33.042816424,27.004146128,24.464938112,NA,".",NA,NA,"17.784500000000001","19.581",".",".",".",".","18.438300000000002","16.966000000000001","16.284800000000001",".",3.50769,3.13673,3.29032,3.34333,NA,3.4,3.44667,3.5,3.43571,3.58636,3.56585,3.5,"17.784500000000001","19.581",".",".",".",".","18.438300000000002","16.966000000000001","16.284800000000001",".",3.2
34,1,".",2020-10-04,1,1,80,80,0,2020-06-29,"O",2020-07-17,"44020",".",".",".",".",".",".",".",3,"39",1,"119",119,0,"44050","P",".",".","0","0",".",1,519,2019-06-18,0,".",".",0,NA,NA,0,".",".","Warts","46","43977",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.4,"43938","3.3","43945","3.3","43952","3.1","43959","3.1","43966","3.1","43973","3","43980","3.1","43987","3.1","43994","3","44001","3.03","44008","2.98","44015","3","44022","3","44031","3",".",".",".","3",NA,".",".",NA,".",NA,68.12,77.75,80.02,".",".",".",77,2.98,"44015","3","84","44022","3","91","44029","3.05","98","Spring","PP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"OTH",1,"one_event",".",-0.42,"0.02","0.02","7.0000000000000007E-2",NA,"Q3","Q2","Q4",NA,"Q2","Q1","Q2","Q1","Q2","Q2","Q2","Q4","-0.1","-0.1","-0.3","Q1","Q2","Q1","Q1","Q2","Q1",1,".",9613.48327904,30.89868704,39.77548248,39.565015792,38.683686536,40.568814888,37.351940424,36.016565576,34.347800608,27.440955224,26.434434576,".",NA,NA,"17.011600000000001","19.519600000000001","19.629100000000001",".",".","18.597300000000001","18.104900000000001","17.421800000000001","15.984400000000001","16.0901",3.41129,3.50909,3.40909,3.3,3.05484,3.02304,2.96981,2.98,3.02545,3.10682,3.22,3.34677,"17.011600000000001","19.519600000000001","19.629100000000001",".",".","18.597300000000001","18.104900000000001","17.421800000000001","15.984400000000001","16.0901",2.98
